2022-01-04/10:47:05		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:06		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:06		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:06		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:06		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:06		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:06		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:06		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:06		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:06		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:06		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:06		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:06		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:06		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:07		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:07		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:07		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:07		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:07		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:07		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:07		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:07		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:07		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:07		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:07		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:07		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:08		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:08		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:08		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:08		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:08		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:08		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:08		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:08		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:08		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:08		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:08		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:08		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:08		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:08		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:09		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:09		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:09		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:09		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:09		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:09		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:09		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:09		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:09		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:09		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:09		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:09		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:09		 wafer_16012020_051629.csv: File loaded successfully!!
2022-01-04/10:47:09		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:10		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:10		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:10		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:10		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:10		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:10		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:10		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:10		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:10		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:10		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:10		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:10		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:10		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:11		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:11		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:11		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:11		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:11		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:11		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:11		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:11		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:11		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:11		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:11		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:12		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:12		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:12		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:12		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:12		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:12		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:12		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:12		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:12		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:12		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:12		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:12		 wafer_20022020_090716.csv: File loaded successfully!!
2022-01-04/10:47:13		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:13		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:13		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:13		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:13		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:13		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:13		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:13		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:13		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:13		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:13		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:13		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:13		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:13		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:14		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:14		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:14		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:14		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:14		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:14		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:14		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:14		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:14		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:14		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:14		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:14		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:15		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:15		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:15		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:15		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:15		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:15		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:15		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:15		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:15		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:15		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:15		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:15		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:15		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:15		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:16		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:16		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:16		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:16		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:16		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:16		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:16		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:16		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:16		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:16		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:16		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:17		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:17		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:17		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:17		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:17		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:17		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:17		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:17		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:17		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:17		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:17		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:17		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:18		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:18		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:18		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:18		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:18		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:18		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:18		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:18		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:18		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:18		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:19		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:19		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:19		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:19		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:19		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:19		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:19		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:19		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:19		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:19		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:20		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:20		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:20		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:20		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:20		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:20		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:20		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:20		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:20		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:20		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:20		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:20		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:20		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:20		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:21		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:21		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:21		 wafer_21012020_080913.csv: File loaded successfully!!
2022-01-04/10:47:21		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:21		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:21		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:21		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:21		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:21		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:21		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:21		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:21		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:22		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:22		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:22		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:22		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:22		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:22		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:22		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:22		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:22		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:22		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:22		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:22		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:22		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:23		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:23		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:23		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:23		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:23		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:23		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:23		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:23		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:23		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:23		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:24		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:24		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:24		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:24		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:24		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:24		 wafer_23012020_041211.csv: File loaded successfully!!
2022-01-04/10:47:24		 wafer_23012020_041211.csv: File loaded successfully!!
